A1HBO,A1HB,A2HBO,A2HB,A3HBO,A3HB,A4HBO,A4HB,B1HBO,B1HB,B2HBO,B2HB,B3HBO,B3HB,B4HBO,B4HB,condition,accuracy,feedback1,feedback2
5.0,1.0,1.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,1.0,3.0,2.0,1.0,3.0,1.0,rest,seventyfive,two,two
0.02378,0.005889,0.004859,0.001365,0.00459,0.001657,0.004894,0.001571,0.0383,0.01706,0.008843,0.002611,0.007515,0.002124,0.00898,0.003162,rest,seventyfive,two,two
2.0,1.0,2.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,rest,seventyfive,two,two
8.0,4.0,2.0,1.0,2.0,3.0,1.0,3.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,rest,seventyfive,two,two
5.0,5.0,1.0,3.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,rest,seventyfive,two,two
0.02517,0.005984,0.004644,0.001343,0.004801,0.001675,0.004686,0.001563,0.03854,0.01705,0.0088,0.00252,0.007478,0.002123,0.008923,0.003075,rest,seventyfive,two,two
2.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,rest,seventyfive,two,two
9.0,2.0,3.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,3.0,3.0,2.0,3.0,1.0,rest,seventyfive,two,two
8.0,4.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0,3.0,1.0,2.0,1.0,2.0,rest,seventyfive,two,two
0.02411,0.005839,0.00485,0.001427,0.004625,0.001617,0.004934,0.001644,0.03899,0.01713,0.009161,0.00263,0.007584,0.002166,0.009215,0.003195,rest,seventyfive,two,two
2.0,4.0,1.0,2.0,1.0,2.0,3.0,3.0,1.0,3.0,1.0,3.0,2.0,2.0,1.0,3.0,rest,seventyfive,two,two
5.0,5.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,rest,seventyfive,two,two
3.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,rest,seventyfive,two,two
0.024,0.005989,0.004691,0.001318,0.004666,0.001671,0.004711,0.001522,0.03913,0.01713,0.00887,0.002627,0.007905,0.002196,0.009142,0.003169,rest,seventyfive,two,two
2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,1.0,3.0,3.0,rest,seventyfive,two,two
1.0,5.0,3.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,rest,seventyfive,two,two
8.0,4.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,rest,seventyfive,two,two
0.0247,0.005916,0.004645,0.001392,0.004725,0.001624,0.004732,0.001616,0.03938,0.01721,0.009139,0.002641,0.007642,0.002203,0.009223,0.00319,rest,seventyfive,two,two
8.0,5.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,rest,seventyfive,two,two
2.0,5.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,3.0,2.0,1.0,rest,seventyfive,two,two
6.0,2.0,1.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,rest,seventyfive,two,two
0.02329,0.005853,0.004814,0.001373,0.00457,0.00162,0.004879,0.001579,0.0393,0.01712,0.00913,0.002693,0.007997,0.002241,0.009436,0.003251,rest,seventyfive,two,two
1.0,4.0,3.0,2.0,3.0,1.0,1.0,1.0,2.0,3.0,1.0,3.0,2.0,3.0,2.0,1.0,rest,seventyfive,two,two
8.0,4.0,1.0,2.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,3.0,rest,seventyfive,two,two
4.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,1.0,2.0,1.0,rest,seventyfive,two,two
0.02552,0.006155,0.00472,0.001375,0.004887,0.001711,0.004769,0.00158,0.03937,0.01717,0.009143,0.00267,0.007803,0.002196,0.009161,0.003202,rest,seventyfive,two,two
10.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,rest,seventyfive,two,two
2.0,1.0,2.0,1.0,3.0,3.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,3.0,2.0,rest,seventyfive,two,two
1.0,2.0,3.0,3.0,3.0,2.0,3.0,1.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,rest,seventyfive,two,two
7.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,1.0,2.0,3.0,1.0,rest,seventyfive,two,two
0.02527,0.005975,0.005008,0.001511,0.004925,0.001692,0.00512,0.001722,0.03972,0.01717,0.009563,0.002754,0.008164,0.002304,0.009801,0.003322,rest,seventyfive,two,two
9.0,3.0,2.0,2.0,3.0,2.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,3.0,rest,seventyfive,two,two
9.0,2.0,3.0,3.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,rest,seventyfive,two,two
0.0237,0.005971,0.004739,0.001342,0.004611,0.001682,0.004779,0.001544,0.03876,0.01705,0.009029,0.002644,0.007721,0.002161,0.009132,0.003195,rest,seventyfive,two,two
4.0,4.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,rest,seventyfive,two,two
3.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,rest,seventyfive,two,two
5.0,3.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,rest,seventyfive,two,two
1.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,rest,seventyfive,two,two
0.02299,0.005536,0.004276,0.001267,0.004465,0.001526,0.004372,0.001498,0.03859,0.01723,0.00886,0.002595,0.007644,0.002234,0.009114,0.003155,rest,seventyfive,two,two
8.0,5.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,rest,seventyfive,two,two
8.0,2.0,3.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,rest,seventyfive,two,two
0.02074,0.00528,0.004341,0.001234,0.004047,0.00145,0.004407,0.001437,0.03744,0.01707,0.008572,0.002549,0.007292,0.002121,0.008863,0.00311,rest,seventyfive,two,two
5.0,1.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,1.0,rest,seventyfive,two,two
4.0,5.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,rest,seventyfive,two,two
1.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,3.0,rest,seventyfive,two,two
6.0,2.0,1.0,3.0,1.0,3.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,rest,seventyfive,two,two
0.01865,0.005018,0.003547,9.906E-4,0.00364,0.001336,0.003587,0.001197,0.03754,0.01721,0.008137,0.002484,0.006957,0.002089,0.00826,0.003013,rest,seventyfive,two,two
7.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,1.0,2.0,3.0,1.0,rest,seventyfive,two,two
2.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,2.0,1.0,3.0,1.0,2.0,2.0,3.0,rest,seventyfive,two,two
0.01707,0.004388,0.003403,9.883E-4,0.003375,0.001144,0.003529,0.001172,0.03697,0.01717,0.008125,0.002429,0.006937,0.002108,0.008492,0.002987,rest,seventyfive,two,two
4.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,rest,seventyfive,two,two
10.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,3.0,2.0,3.0,rest,seventyfive,two,two
5.0,4.0,3.0,2.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,3.0,2.0,2.0,1.0,3.0,rest,seventyfive,two,two
5.0,5.0,3.0,2.0,1.0,3.0,3.0,1.0,3.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,rest,seventyfive,two,two
0.01819,0.004879,0.00376,0.001004,0.00349,0.001293,0.003774,0.001183,0.03759,0.01716,0.00825,0.00255,0.006892,0.002046,0.008277,0.003054,rest,seventyfive,two,two
2.0,4.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,rest,seventyfive,two,two
6.0,4.0,3.0,3.0,2.0,3.0,2.0,1.0,3.0,2.0,3.0,3.0,1.0,2.0,3.0,3.0,rest,seventyfive,two,two
0.01951,0.004959,0.003606,0.001035,0.003849,0.001304,0.003705,0.00123,0.03905,0.01733,0.008885,0.002631,0.007832,0.002271,0.009151,0.003186,rest,seventyfive,two,two
3.0,4.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,rest,seventyfive,two,two
8.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,rest,seventyfive,two,two
5.0,4.0,1.0,2.0,1.0,3.0,3.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,rest,seventyfive,two,two
9.0,2.0,3.0,2.0,2.0,3.0,1.0,3.0,1.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,rest,seventyfive,two,two
0.01935,0.004987,0.004021,0.001143,0.003731,0.001316,0.00408,0.001332,0.03868,0.01717,0.009186,0.002683,0.007553,0.002171,0.009274,0.003222,rest,seventyfive,two,two
2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,rest,seventyfive,two,two
9.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,rest,seventyfive,two,two
4.0,3.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,3.0,rest,seventyfive,two,two
0.02054,0.005431,0.003959,0.001104,0.004003,0.001455,0.003994,0.001301,0.03977,0.01726,0.009108,0.002717,0.007917,0.002264,0.009205,0.003266,rest,seventyfive,two,two
2.0,4.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,3.0,rest,seventyfive,two,two
1.0,1.0,3.0,2.0,3.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,1.0,rest,seventyfive,two,two
8.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,rest,seventyfive,two,two
0.02017,0.004995,0.003878,0.001127,0.003903,0.001315,0.003945,0.001336,0.03909,0.01719,0.009185,0.00265,0.007792,0.002239,0.00939,0.003226,rest,seventyfive,two,two
6.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,rest,seventyfive,two,two
2.0,2.0,1.0,2.0,3.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,rest,seventyfive,two,two
4.0,3.0,1.0,2.0,1.0,3.0,3.0,1.0,3.0,3.0,2.0,3.0,1.0,1.0,2.0,2.0,rest,seventyfive,two,two
0.02124,0.005547,0.004351,0.001216,0.004029,0.001495,0.004385,0.001409,0.03916,0.01716,0.009218,0.002732,0.007442,0.002164,0.009062,0.003267,rest,junk,junk,junk
1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,hard,junk,junk,junk
3.0,5.0,3.0,3.0,1.0,3.0,3.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,hard,junk,junk,junk
4.0,2.0,3.0,1.0,3.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,hard,junk,junk,junk
7.0,5.0,2.0,1.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,hard,junk,junk,junk
0.02489,0.005875,0.004673,0.001285,0.004745,0.001661,0.004721,0.001501,0.04479,0.01665,0.009965,0.002695,0.008937,0.002135,0.01008,0.003197,hard,junk,junk,junk
3.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,1.0,hard,junk,junk,junk
2.0,4.0,3.0,3.0,3.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,3.0,1.0,3.0,1.0,hard,junk,junk,junk
0.0239,0.005488,0.004654,0.001327,0.004613,0.001538,0.004775,0.00156,0.04455,0.01666,0.01001,0.002686,0.009055,0.002198,0.01047,0.003215,hard,junk,junk,junk
6.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,3.0,3.0,2.0,2.0,hard,junk,junk,junk
10.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,3.0,hard,junk,junk,junk
7.0,3.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,2.0,3.0,hard,junk,junk,junk
2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,hard,junk,junk,junk
0.02414,0.00581,0.004844,0.001314,0.00459,0.001645,0.004892,0.001519,0.04424,0.01653,0.009992,0.002683,0.008755,0.002075,0.01003,0.003204,hard,junk,junk,junk
8.0,4.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,3.0,1.0,3.0,1.0,3.0,2.0,3.0,hard,junk,junk,junk
6.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,3.0,3.0,hard,junk,junk,junk
0.02504,0.005771,0.004616,0.00131,0.004813,0.001622,0.004708,0.001545,0.04497,0.01668,0.009961,0.00267,0.009077,0.002206,0.01025,0.003226,hard,junk,junk,junk
7.0,3.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,3.0,3.0,hard,junk,junk,junk
10.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,hard,junk,junk,junk
1.0,1.0,1.0,3.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,hard,junk,junk,junk
2.0,4.0,2.0,3.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,1.0,2.0,3.0,1.0,1.0,hard,junk,junk,junk
0.02377,0.005556,0.004831,0.001344,0.004516,0.001562,0.004906,0.001556,0.04419,0.01671,0.01017,0.002691,0.008807,0.002128,0.01031,0.003233,hard,junk,junk,junk
10.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,3.0,1.0,hard,junk,junk,junk
2.0,5.0,2.0,3.0,1.0,3.0,3.0,2.0,2.0,3.0,3.0,1.0,2.0,1.0,3.0,1.0,hard,junk,junk,junk
4.0,5.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,3.0,1.0,3.0,3.0,2.0,3.0,hard,junk,junk,junk
0.02427,0.005883,0.00466,0.001268,0.004727,0.001646,0.004729,0.001484,0.04533,0.01674,0.01002,0.002713,0.009193,0.002226,0.0103,0.003256,hard,junk,junk,junk
9.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,hard,junk,junk,junk
10.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,hard,junk,junk,junk
6.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,3.0,2.0,1.0,3.0,3.0,3.0,1.0,hard,junk,junk,junk
0.02383,0.005514,0.004534,0.001302,0.004581,0.001523,0.004643,0.001529,0.04472,0.01671,0.01016,0.002682,0.009045,0.002179,0.01047,0.003216,hard,junk,junk,junk
8.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,1.0,2.0,2.0,3.0,1.0,2.0,3.0,hard,junk,junk,junk
2.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,hard,junk,junk,junk
8.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,hard,junk,junk,junk
0.02228,0.005562,0.0046,0.001249,0.004313,0.001535,0.004656,0.001457,0.04509,0.01672,0.01019,0.002757,0.009106,0.002163,0.0104,0.003289,hard,junk,junk,junk
3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,hard,junk,junk,junk
3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,1.0,hard,junk,junk,junk
10.0,1.0,2.0,3.0,2.0,2.0,3.0,1.0,3.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,hard,junk,junk,junk
7.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,1.0,3.0,3.0,3.0,1.0,hard,junk,junk,junk
0.02313,0.005577,0.004278,0.001194,0.004523,0.001527,0.004374,0.001412,0.04483,0.01672,0.009905,0.002642,0.009193,0.002226,0.01032,0.003209,hard,junk,junk,junk
6.0,5.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,3.0,hard,junk,junk,junk
4.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,hard,junk,junk,junk
0.02233,0.005326,0.004492,0.00126,0.004244,0.001449,0.004579,0.001479,0.04414,0.01671,0.01013,0.002689,0.00867,0.002132,0.01025,0.003226,hard,junk,junk,junk
7.0,5.0,2.0,1.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,hard,junk,junk,junk
4.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,hard,junk,junk,junk
6.0,2.0,3.0,1.0,3.0,2.0,3.0,1.0,2.0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,hard,junk,junk,junk
0.02187,0.005498,0.004333,0.001161,0.004303,0.001514,0.004398,0.001358,0.04429,0.0167,0.009784,0.002676,0.009084,0.002179,0.01018,0.003221,hard,junk,junk,junk
9.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,hard,junk,junk,junk
4.0,3.0,2.0,3.0,3.0,1.0,3.0,3.0,2.0,1.0,3.0,2.0,2.0,3.0,1.0,2.0,hard,junk,junk,junk
9.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,hard,junk,junk,junk
0.02251,0.005294,0.00421,0.001189,0.004283,0.001438,0.004266,0.001417,0.04364,0.01672,0.009875,0.002601,0.00851,0.002104,0.009955,0.00315,hard,junk,junk,junk
3.0,3.0,3.0,3.0,1.0,2.0,3.0,1.0,3.0,2.0,1.0,2.0,3.0,1.0,3.0,2.0,hard,junk,junk,junk
8.0,5.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,hard,junk,junk,junk
5.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,2.0,3.0,1.0,3.0,3.0,hard,junk,junk,junk
8.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,3.0,hard,junk,junk,junk
0.02092,0.005229,0.004362,0.001178,0.004069,0.001421,0.004445,0.001378,0.04372,0.01677,0.009943,0.002677,0.008782,0.002164,0.01018,0.003242,hard,junk,junk,junk
8.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,3.0,hard,junk,junk,junk
4.0,1.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0,2.0,3.0,1.0,3.0,hard,junk,junk,junk
0.02318,0.005578,0.004317,0.001173,0.004418,0.001541,0.004353,0.001393,0.04364,0.01678,0.009666,0.002609,0.008665,0.002115,0.009865,0.003146,hard,junk,junk,junk
8.0,3.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,2.0,hard,junk,junk,junk
2.0,4.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,hard,junk,junk,junk
10.0,4.0,2.0,3.0,2.0,3.0,1.0,2.0,2.0,3.0,1.0,3.0,2.0,1.0,2.0,2.0,hard,junk,junk,junk
6.0,5.0,3.0,3.0,3.0,2.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,3.0,3.0,2.0,hard,junk,junk,junk
0.02287,0.005434,0.004505,0.001291,0.004422,0.001485,0.004628,0.001509,0.04372,0.01685,0.009931,0.002671,0.008773,0.002191,0.01027,0.003234,hard,junk,junk,junk
9.0,3.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,3.0,1.0,3.0,hard,junk,junk,junk
3.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,hard,junk,junk,junk
0.0225,0.005621,0.004555,0.001217,0.004361,0.001555,0.004592,0.001433,0.04323,0.01674,0.009739,0.002628,0.008659,0.002108,0.009947,0.003188,hard,junk,junk,junk
8.0,4.0,3.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,hard,junk,junk,junk
10.0,2.0,3.0,3.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,hard,junk,junk,junk
5.0,1.0,3.0,3.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,hard,junk,junk,junk
4.0,1.0,1.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,hard,junk,junk,junk
0.02469,0.005735,0.004569,0.001292,0.00476,0.001594,0.004653,0.001524,0.04348,0.01688,0.009702,0.002619,0.008678,0.002176,0.009981,0.003178,hard,junk,junk,junk
1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,hard,junk,junk,junk
7.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,hard,junk,junk,junk
0.02351,0.005567,0.004798,0.001348,0.004519,0.00157,0.004885,0.001565,0.04252,0.0167,0.009695,0.002599,0.008467,0.00211,0.009993,0.003164,hard,junk,junk,junk
2.0,5.0,3.0,2.0,3.0,1.0,3.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,hard,junk,junk,junk
1.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,3.0,3.0,2.0,2.0,hard,junk,junk,junk
10.0,1.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,1.0,hard,junk,junk,junk
6.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,3.0,3.0,3.0,1.0,3.0,2.0,1.0,hard,junk,junk,junk
0.02469,0.005916,0.004688,0.001293,0.004701,0.00168,0.004735,0.00152,0.04287,0.01678,0.00951,0.002603,0.008387,0.002107,0.009616,0.003148,hard,junk,junk,junk
1.0,5.0,1.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,3.0,3.0,3.0,hard,junk,junk,junk
8.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,hard,junk,junk,junk
0.02426,0.00559,0.00464,0.001343,0.004658,0.001573,0.004729,0.001583,0.04254,0.01679,0.00964,0.002577,0.008485,0.002154,0.009963,0.003156,hard,junk,junk,junk
2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,hard,junk,junk,junk
1.0,2.0,2.0,3.0,3.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,hard,junk,junk,junk
7.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,hard,junk,junk,junk
9.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,3.0,1.0,1.0,3.0,2.0,hard,junk,junk,junk
0.02375,0.005856,0.004829,0.001326,0.004492,0.00163,0.004863,0.001539,0.0424,0.01675,0.009623,0.002634,0.008185,0.002057,0.009627,0.003188,hard,junk,junk,junk
4.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,hard,junk,junk,junk
2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,hard,junk,junk,junk
9.0,5.0,1.0,3.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,hard,junk,junk,junk
0.02451,0.005844,0.004523,0.00129,0.00473,0.001637,0.004603,0.001525,0.04276,0.01687,0.009528,0.002584,0.008591,0.002176,0.009839,0.003159,hard,junk,junk,junk
1.0,1.0,3.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,2.0,3.0,hard,junk,junk,junk
9.0,4.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0,3.0,1.0,3.0,hard,junk,junk,junk
7.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,2.0,1.0,hard,junk,junk,junk
0.02442,0.005674,0.004895,0.001379,0.004571,0.001591,0.004923,0.001611,0.04205,0.01679,0.009719,0.002618,0.00807,0.002061,0.009703,0.003176,hard,junk,junk,junk
1.0,5.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,3.0,2.0,3.0,hard,junk,junk,junk
7.0,1.0,3.0,2.0,1.0,3.0,3.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,hard,junk,junk,junk
5.0,4.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,3.0,3.0,hard,junk,junk,junk
